timestamp,ema50_dist_eth_btc_30m,ema200_dist_eth_btc_30m,lower_bb_dist_eth_btc_30m,width_bb_eth_btc_30m,rsi_eth_btc_30m,stoch_rsi_fastk_eth_btc_30m,stoch_rsi_fastd_eth_btc_30m,kijun_dist_eth_btc_30m,tenkan_dist_eth_btc_30m
2019-01-30 12:30:00,,0.003700102649042414,-0.00015414255744927718,0.0038474238008649963,0.4011204003003275,0.0,0.11103746789215313,0.02062479555119401,0.021671573438011293
2019-01-30 13:00:00,,0.0018389923511170636,-0.001917362257073174,0.0037565018065369295,0.4833536956754843,1.0,0.3333333333333329,0.018825104493207956,0.019870036572622984
2019-01-30 13:30:00,,-0.00841121323881755,-0.02350402195142165,0.015337559623925051,0.7871004267012884,1.0,0.6666666666666663,0.001781987477925906,0.0028094397174507346
2019-01-30 14:00:00,,-0.005701608967678573,-0.026956164249356096,0.02160737973528214,0.7967341522193305,1.0,0.9999999999999996,0.0005291174961519207,0.001555284761416198
2019-01-30 14:30:00,,-0.008235026352426567,-0.03817298764025945,0.030649144245333475,0.8467216048531561,1.0,0.9999999999999996,-0.007775480998568951,-0.006757831133725523
2019-01-30 15:00:00,,-0.0026796786343236123,-0.037909681034360654,0.03595979492494752,0.8019648305580701,0.8768279389438274,0.9589426463146087,-0.006036954444090581,-0.0050175215036635246
2019-01-30 15:30:00,,-0.00094636325167885,-0.04082973289788694,0.04073422816235247,0.8137252791381161,0.44656702973914086,0.774464989560989,-0.00796477059552958,-0.006947314870751176
2019-01-30 16:00:00,,0.004076426007769474,-0.03868788772766507,0.0435174143967048,0.7529414127987671,0.0,0.44113165622765566,-0.005530056734876054,-0.00451010390769413
2019-01-30 16:30:00,-0.020146478155649072,0.005525008252064811,-0.03947609728530943,0.045778215675464716,0.7604493910408863,0.08005931825949783,0.1755421159995458,-0.006480066233600867,-0.005461087759521033
2019-01-30 17:00:00,-0.017975411096896154,0.008814981762907736,-0.03747752401687798,0.04696558227297652,0.7241122936476282,0.0,0.026686439419832175,-0.005022641750111578,-0.004002168505644277
2019-01-30 17:30:00,-0.014978214695694936,0.012445189740360352,-0.03413178266920103,0.04708755674715594,0.6673723897739624,0.0,0.026686439419832175,-0.002605332139888672,-0.0015823796432451465
2019-01-30 18:00:00,-0.01572012291576741,0.012267908112310044,-0.03457206440420857,0.04736822668211265,0.6828658850891975,0.16645890074179756,0.05548630024726542,-0.0040062567835025265,-0.002984741109621325
2019-01-30 18:30:00,-0.015465769148591768,0.012969452428185368,-0.033816347571462235,0.04727860607129195,0.6871459090543164,0.21244259066370122,0.12630049713516583,-0.004387644393388124,-0.003366519880017682
2019-01-30 19:00:00,-0.01501016732969751,0.013788923737697578,-0.032874524988376064,0.04711303906472196,0.6890291089343313,0.3816841002866102,0.2535285305640359,-0.004546469706154577,-0.0035255080879302847
2019-01-30 19:30:00,-0.014512105904697203,0.014425394438161154,-0.031496153067651966,0.04631687964223494,0.6902339349932154,1.0,0.5313755636501034,-0.0046417405729598515,-0.003620876666879158
2019-01-30 20:00:00,-0.013640846031090947,0.015079048993147381,-0.029181040313035367,0.0445743830878801,0.680765771376498,0.0,0.460561366762203,-0.004324100076589343,-0.0033029103906050405
2019-01-30 20:30:00,-0.011469997787541097,0.016643246091493813,-0.025101784548114292,0.041922331466056416,0.6304720546282262,0.0,0.3333333333333329,-0.002605332139888672,-0.0015823796432451465
2019-01-30 21:00:00,-0.012202812664498963,0.015083655057320566,-0.023771117143460918,0.039024283191112154,0.6505516319788051,0.3359930649428198,0.11199768831427287,-0.0038472590274896135,-0.002825580281600182
2019-01-30 21:30:00,-0.007982544430181981,0.01806833724183976,-0.017000961127986547,0.03505059228733442,0.5491936461374962,0.0,0.11199768831427287,8.013334188095023e-05,0.001105840117956447
2019-01-30 22:00:00,-0.010411140295288557,0.013568058072553901,-0.015981123784648443,0.029584876983324872,0.5984879629675557,0.3746562331536103,0.2368830993654763,-0.002796599335208483,-0.0017738430069036415
2019-01-30 22:30:00,-0.009090343692651714,0.011768387525501023,-0.010063224047351715,0.021813014195275766,0.575882964404959,0.26331737007135236,0.21265786774165385,-0.001839529080555402,-0.0008157911574636634
2019-01-30 23:00:00,-0.008398705691652575,0.007315521800535185,-0.0029118990527515765,0.010204951475058942,0.5674202437904806,0.17982399217680667,0.2725991984672561,-0.0014881428617147252,-0.0004640445482765321
2019-01-30 23:30:00,-0.008374145198914773,0.006614545036776276,-0.0024938680684171155,0.009089685276808483,0.5735554663532818,0.4942115396339133,0.3124509672940238,-0.0018075950986978784,-0.000783824423329027
2019-01-31 00:00:00,-0.011780191059399203,0.002574209750265899,-0.005684471063204133,0.008271544145346817,0.64100021149549,1.0,0.5580118439369063,-0.0057202039515614755,-0.0047004461440406375
2019-01-31 00:30:00,-0.009225885895361885,0.004223894744843193,-0.0033615779871546403,0.007582203601385129,0.5850963722864364,0.240230174696752,0.5781472381102214,-0.0035291111749864434,-0.0025071061288363117
2019-01-31 01:00:00,-0.013884220442448192,-0.00046567383191353784,-0.008947548520915949,0.008521984355816751,0.6615677455162967,1.0,0.7467433915655836,-0.008784191631985183,-0.007767576325570902
2019-01-31 01:30:00,-0.018637576848993587,-0.003993306873441793,-0.015909391047832733,0.012035857189322343,0.7206829240589994,1.0,0.7467433915655836,-0.014326783344916993,-0.0133158526568522
2019-01-31 02:00:00,-0.01677342510947788,-0.0013001782134304252,-0.015457159843250468,0.01427660054059956,0.6927077796329264,0.7936731625640918,0.9312243875213636,-0.013142079959514108,-0.012129934210526105
2019-01-31 02:30:00,-0.016414343748443305,-0.0003329946542992568,-0.01634948178913398,0.016151208210083583,0.6960514942581727,0.8183342707752892,0.87066914444646,-0.013454120027825311,-0.012442294314804259
2019-01-31 03:00:00,-0.013404140683974775,0.0028650555764717645,-0.01398180201828969,0.016941022118439505,0.6370748727670343,0.0,0.5373358111131268,-0.010983611753890954,-0.009969252226835978
2019-01-31 03:30:00,-0.011494288623087878,0.0047520021509463994,-0.012269223826449571,0.01708544351054248,0.6049336997461408,0.0,0.2727780902584295,-0.009539379702231732,-0.008523538935271802
2019-01-31 04:00:00,-0.01071177137459045,0.005445736393755896,-0.011746149223225921,0.017246214753327587,0.5971749390471632,0.0,-2.842170943040401e-16,-0.009193394728485127,-0.008177199110828592
