timestamp,ema50_dist_xmr_btc_15m,ema200_dist_xmr_btc_15m,upper_bb_dist_xmr_btc_15m,lower_bb_dist_xmr_btc_15m,width_bb_xmr_btc_15m,rsi_xmr_btc_15m,stoch_rsi_fastk_xmr_btc_15m,stoch_rsi_fastd_xmr_btc_15m,kijun_dist_xmr_btc_15m,tenkan_dist_xmr_btc_15m
2019-02-08 19:15:00,-0.3388756588081354,-2.327390561941778,1.8399886270322519,-0.8383089812848965,2.6649504750780895,47.47824202783095,0.0,40.96322653466359,-0.05344327378226099,0.5687891281111579
2019-02-08 19:30:00,-0.1204540792030584,-2.0970694174431426,2.0670541726142355,-0.6584849300741102,2.7064777957944828,44.87031929213296,0.0,33.33333333333327,0.16067329762816662,0.7842387146136165
2019-02-08 19:45:00,0.009249761614382734,-1.9499647094758377,2.2126303810986236,-0.5654994533425994,2.7554370068736906,43.31467353313375,0.0,-5.684341886080802e-14,0.29112081513829047,0.9154983528690819
2019-02-08 20:00:00,0.038341334516323045,-1.9008051859656483,2.2597539628544716,-0.5852961499952958,2.8214282995517306,42.93746311061184,0.0,-5.684341886080802e-14,0.3218637443482386,0.9464326768334752
2019-02-08 20:15:00,2.326329404667149e-05,-1.9190922084313722,2.233320244086845,-0.6759431949065697,2.8867843802944058,43.598662942553204,14.561374689131581,4.853791563043804,0.28343802665848905,0.9077677340278978
2019-02-08 20:30:00,0.029471685482662657,-1.8702327855297463,2.277227828727657,-0.6971512003752123,2.9510644889640085,43.16772425655932,11.912999433111926,8.824791374081112,0.31417624521072884,0.9386973180076641
2019-02-08 20:45:00,-0.32388469833459776,-2.2076596071336163,1.8993664397079613,-1.0839747768586983,2.971227645314579,49.60491560013453,100.00000000000001,42.15812470741445,-0.05344327378226099,0.5687891281111579
2019-02-08 21:00:00,-0.6318163397109333,-2.509848104369705,1.5406194075110236,-1.4264815289537158,2.9654086092261807,54.6731115895578,100.0,70.63766647770392,-0.3880687870947974,0.23208035306652164
2019-02-08 21:15:00,-0.2936359256395571,-2.1680286003138427,1.8733255334546728,-1.1129621469366247,2.974977361085847,49.44017267228381,54.517490234635964,84.83916341154527,-0.06107336437894961,0.5611115352317064
2019-02-08 21:30:00,-0.5155745982156734,-2.3824985651540898,1.5888550146176073,-1.3702882641797198,2.9559129573490153,53.04219089829274,85.8247215494655,80.11407059470042,-0.30462264869393074,0.3160459980199537
2019-02-08 21:45:00,-0.48807623972839664,-2.351431397145498,1.4191279990743544,-1.3193564834612426,2.7371190499554636,52.91532162007496,66.4091250199701,68.91711226802379,-0.2970297029702862,0.32368621477532056
2019-02-08 22:00:00,-0.5998282156595258,-2.4603876550694848,1.0936380705937054,-1.385697699434596,2.4829616342949907,55.001678129638506,100.0,84.07794885647847,-0.43352601156069204,0.18634012777609676
2019-02-08 22:15:00,-0.7430771519649992,-2.604540958136159,0.7280992371184958,-1.4668434478845915,2.2030802489017454,57.58774803353075,100.0,88.8030416733233,-0.6073950345455992,0.01138865689773727
2019-02-08 22:30:00,-0.35782802905166555,-2.2185511184220075,0.6229154399790104,-0.8012419146017913,1.42542831260988,50.879082494140604,0.0,66.6666666666666,-0.23624447492760492,0.3848498704465797
2019-02-08 22:45:00,-0.4094121685751628,-2.2628286211205717,0.3266809437925122,-0.7318290665554561,1.0606586296113547,51.98547641701505,16.492011956449733,38.83067065214984,-0.30462264869393074,0.3160459980199537
2019-02-08 23:00:00,-0.7201500769260627,-2.570793317173592,0.06318681698800344,-1.0771516014446147,1.1461491930299377,57.17892210645037,93.9060022491814,36.79933806854364,-0.6451123254401891,-0.02656344869459426
2019-02-08 23:15:00,-1.0812416422351423,-2.9389265978004064,-0.17297322434605134,-1.5586972216101502,1.3978268747015197,62.43044168647353,100.0,70.13267140187698,-1.0506424792139146,-0.4346182917611463
2019-02-08 23:30:00,-1.2252483809207737,-3.0981625438329496,-0.17352047498478962,-1.8338724037116894,1.6771857827091996,64.676667115621,100.0,97.96866741639373,-1.2447193723596928,-0.6299034399517178
2019-02-08 23:45:00,-0.8106744093321794,-2.6968072524649944,0.2863033128508663,-1.466159427958813,1.7628623604902698,57.42408217037289,42.85339242404764,80.95113080801582,-0.8633093525179825,-0.24611889435819378
2019-02-09 00:00:00,-0.4965892884916667,-2.384612186670798,0.6068300440393415,-1.1696433510422821,1.7814866169529697,52.5694355686552,0.0,47.61779747468248,-0.5696490961567657,0.04936958833359206
2019-02-09 00:15:00,-0.45532655265393407,-2.338858395816934,0.6543865841072805,-1.1223650084786763,1.7809187503395458,52.20383463640405,0.0,14.284464141349153,-0.5469877687457214,0.07217199726505807
2019-02-09 00:30:00,-0.28464302030699606,-2.161083268698172,0.8159831232866788,-0.9103371028940765,1.7271350365008244,49.603273648730365,0.0,-6.158037043254201e-14,-0.3880687870947974,0.23208035306652164
2019-02-09 00:45:00,-0.44812120058328464,-2.3161536639788594,0.6298601927186454,-1.0027904676693566,1.6357006718945484,52.514666180653336,37.22623465165108,12.408744883883633,-0.5696490961567657,0.04936958833359206
2019-02-09 01:00:00,-0.5973460096977634,-2.461761006495744,0.45446774374338084,-1.0693741051051808,1.5285413979947167,55.18649498493352,100.0,45.742078217216964,-0.7430434452953105,-0.12510425354461674
