timestamp,ema50_dist_dsh_usd_15m,ema200_dist_dsh_usd_15m,upper_bb_dist_dsh_usd_15m,lower_bb_dist_dsh_usd_15m,width_bb_dsh_usd_15m,rsi_dsh_usd_15m,stoch_rsi_fastk_dsh_usd_15m,stoch_rsi_fastd_dsh_usd_15m,kijun_dist_dsh_usd_15m,tenkan_dist_dsh_usd_15m
2018-12-18 14:45:00,,,,,,,,,8.968914793227857,11.533444351928956
2018-12-18 15:00:00,,,,,,,,,7.053947565747309,9.573409317100445
2018-12-18 15:15:00,,,,,,,,,6.169551108707405,8.668199026500822
2018-12-18 15:30:00,,,,,,,,,6.607744107744096,9.11670468122081
2018-12-18 15:45:00,,,,,,,,,7.276254491304268,9.800948126289333
2018-12-18 16:00:00,,,,,,,,,8.292649289753129,10.841263274031165
2018-12-18 16:15:00,,,,,,,,,8.147974713181917,10.693183852796583
2018-12-18 16:30:00,,,,,,,,,7.834601334834801,10.372435386854907
2018-12-18 16:45:00,,,,,,,,,9.718030404650113,12.300190029063284
2018-12-18 17:00:00,,,,,,,,,8.724488383041184,11.283265486970762
2018-12-18 17:15:00,,,,,,,,,8.902418728503259,11.465383335182523
2018-12-18 17:30:00,,,,,,,,,10.158244718161669,12.75076456889539
2018-12-18 17:45:00,,,,,,,,,10.825229700930095,13.43344671361837
2018-12-18 18:00:00,,,,,,,,,9.859253455705396,12.444736694834635
2018-12-18 18:15:00,,,,,,41.86186186186182,,,11.057209532564883,13.670886075949372
2018-12-18 18:30:00,,,,,,42.361422826415556,,,10.952071440682731,13.563273611032622
2018-12-18 18:45:00,,,,,,44.06112817398524,,,10.608237547892706,13.211347757493819
2018-12-18 19:00:00,,,,,,44.91982811701077,,,10.440225035161754,13.039381153305229
2018-12-18 19:15:00,,,,,,44.396554723550835,,,10.559959449755718,13.161933458175534
2018-12-18 19:30:00,,,5.3699127861834395,-0.6477814869960685,5.878889824945269,39.527889151851646,,,11.749469879175155,14.379438427711456
2018-12-18 19:45:00,,,4.60355698840238,-1.5324160488051075,6.043175813970135,43.97396780608895,82.45788171873514,55.11535704320894,10.947368421052616,13.55845990815967
