timestamp,ema50_dist_ltc_btc_12h,ema200_dist_ltc_btc_12h,lower_bb_dist_ltc_btc_12h,width_bb_ltc_btc_12h,rsi_ltc_btc_12h,stoch_rsi_fastk_ltc_btc_12h,stoch_rsi_fastd_ltc_btc_12h,kijun_dist_ltc_btc_12h,tenkan_dist_ltc_btc_12h
2018-07-24 02:00:00,,0.20498455206290012,-0.02190618509903275,0.2078631171426821,0.2391065079953471,0.6173491897195393,0.2057830632398464,-0.03857343969967153,-0.0114030971374941
2018-07-24 14:00:00,,0.2049531316002795,-0.031202073175215284,0.21727897852902714,0.2360525211701166,0.6021433355186812,0.4064975084127401,-0.036221657728854995,-0.008984852761313444
2018-07-25 02:00:00,,0.21597584007384296,-0.03166958352684679,0.22674972692901915,0.22108156310565552,0.5778771858969886,0.5991232370450696,-0.024473859632415995,0.0030949433387295056
2018-07-25 14:00:00,,0.19937312584350897,-0.04501871463563267,0.22688174165560726,0.24641468092349547,1.0,0.7266735071385565,-0.030291556228701277,-0.002887163953048222
2018-07-26 02:00:00,,0.18566107551055766,-0.049238926906676306,0.21990036245480543,0.2468334087671617,1.0,0.8592923952989961,-0.030383341221012827,-0.0029815428300994373
2018-07-26 14:00:00,,0.17299680945766482,-0.04764068410153899,0.20762402208922387,0.24176986798101763,0.8033717329351252,0.9344572443117084,-0.02716049382716046,0.0003323836657169732
2018-07-27 02:00:00,,0.1727956752838773,-0.03980826296524498,0.1993485165653315,0.22435173676190384,0.12698793318478846,0.6434532220399712,-0.015662534832324382,0.01215528009993272
2018-07-27 14:00:00,,0.16725496886394975,-0.03438024742222856,0.18907366125084232,0.212807522379099,0.0,0.31011988870663787,-0.007460517391725707,0.020589090204437444
2018-07-28 02:00:00,,0.15367930099978633,-0.025611008316858808,0.16850052221830508,0.20349774841652335,0.0,0.04232931106159616,-0.0005853658536586481,0.027658536585365656
2018-07-28 14:00:00,0.14932876712328724,0.14711194238926661,-0.027200005011575046,0.1644520645668553,0.199525842938264,0.0,5.921189464667501e-18,0.0023483365949119595,0.03067514677103711
2018-07-29 02:00:00,0.14131598498774456,0.1290456751905542,-0.028537862690553806,0.15004327710026824,0.21058791520409006,0.4455860620531804,0.14852868735106015,0.0003906249999998668,0.02866210937499991
2018-07-29 14:00:00,0.13975072427265878,0.12207781469577861,-0.026860721683918953,0.14217002799036874,0.20494526060037738,0.4080370774083872,0.2845410464871892,0.00401842595315105,0.03239243359796129
2018-07-30 02:00:00,0.1370679277724336,0.11667037097291266,-0.02733166605004711,0.13784460765855192,0.20087215133906583,0.12170490017145771,0.32510934654434176,0.0065834725361106905,0.035029969539156935
