timestamp,ema50_dist_iot_usd_30m,ema200_dist_iot_usd_30m,lower_bb_dist_iot_usd_30m,width_bb_iot_usd_30m,rsi_iot_usd_30m,stoch_rsi_fastk_iot_usd_30m,stoch_rsi_fastd_iot_usd_30m,kijun_dist_iot_usd_30m,tenkan_dist_iot_usd_30m
2019-01-31 18:00:00,,0.05551999005659214,-0.007138763824538263,0.0611788011710981,0.32037607132149476,0.20783732815153141,0.5862505471854106,0.007644547923942424,0.025009701202949097
2019-01-31 18:30:00,,0.04405043492986738,-0.010132961977779575,0.053279838172591666,0.3625954611850237,0.6720180218859154,0.4769232211473824,0.0033616692426583494,0.020653013910355345
2019-01-31 19:00:00,,0.05012421923119992,-0.006333501110915907,0.055248044568908916,0.3278961498862649,0.11969922677374034,0.33318485893706246,0.010153271609740777,0.02756165875671024
2019-01-31 19:30:00,,0.04416980392469916,-0.009835306447010694,0.05309363867020808,0.35244278938153806,0.7595258520716804,0.5170810335771122,0.007644547923942424,0.025009701202949097
2019-01-31 20:00:00,,0.03207986370478988,-0.0189487836109683,0.05069580199753312,0.4347684313673469,1.0,0.6264083596151403,-0.0015380474487640683,0.015668858384281004
2019-01-31 20:30:00,,0.030945711444887003,-0.014765780115076788,0.045344654859067045,0.4141909428084152,0.8074571977526821,0.855661016608121,0.0017746228926351915,0.01903861733729406
2019-01-31 21:00:00,,0.022627031149980104,-0.01760974340506949,0.040136087405315976,0.4497389968854419,1.0,0.9358190659175608,-0.002420284287360852,0.014771417595082603
2019-01-31 21:30:00,,0.018134324086438003,-0.01745123252146663,0.035573406660891,0.4588237822247224,1.0,0.9358190659175608,-0.0034922096860849905,0.013681019264717209
2019-01-31 22:00:00,,0.012942637392769019,-0.016132821441848022,0.029121910962532718,0.46627983340084145,1.0,1.0,-0.004332822085889698,0.012825920245398637
2019-01-31 22:30:00,0.021052039080459606,0.01118386528689519,-0.016624478313714497,0.02788419716377543,0.4733830814845063,1.0,1.0,-0.005095785440613176,0.012049808429118514
2019-01-31 23:00:00,0.019025169936641273,0.009032661410100618,-0.017508859175292102,0.02665448492818301,0.4851888956279179,1.0,1.0,-0.006314097658043916,0.010810500535741507
2019-01-31 23:30:00,0.016260089060036176,0.0059099123818016075,-0.01903524652981836,0.025109947134912235,0.5053416737299837,1.0,1.0,-0.008363247536851803,0.00872603681356443
2019-02-01 00:00:00,0.023402422253705035,0.012253883773280183,-0.010783465358405908,0.023020424303778955,0.4350383539792207,0.0,0.6666666666666667,-0.0004619115439395971,0.01676353978213152
