timestamp,ema50_dist_iota_btc_15m,ema200_dist_iota_btc_15m,upper_bb_dist_iota_btc_15m,lower_bb_dist_iota_btc_15m,width_bb_iota_btc_15m,rsi_iota_btc_15m,stoch_rsi_fastk_iota_btc_15m,stoch_rsi_fastd_iota_btc_15m,kijun_dist_iota_btc_15m,tenkan_dist_iota_btc_15m
2019-02-07 02:45:00,,,0.2903054293057705,-3.4521208521226754,3.802540944448692,75.29471723089591,74.31791564279038,91.43930521426346,3.8763967443785186,3.6832666574699857
2019-02-07 03:00:00,,,0.8263642354855438,-2.958238456291673,3.8253788242787015,66.25721226688867,0.0,58.10597188093012,4.308075910790965,4.114143233134793
2019-02-07 03:15:00,,,0.5302930646639004,-3.21856892673279,3.799938404852246,70.23316994307145,37.29364538126651,37.203853674685625,3.86206896551724,3.668965517241385
2019-02-07 03:30:00,,,0.6749486351201872,-2.9427195115866556,3.6591588156796666,68.82453940189671,24.08098766348425,20.458211014916913,3.9337474120082927,3.740510697032451
2019-02-07 03:45:00,,,0.945560614532881,-2.552975194696072,3.526881613872184,64.37507976333984,0.0,20.458211014916913,4.163784755844513,3.97012034859594
2019-02-07 04:00:00,,,0.7616421198343604,-2.742331775006701,3.5390224203278984,67.35789347712422,50.91785244454947,24.99961336934457,3.86206896551724,3.668965517241385
2019-02-07 04:15:00,,,0.8199197504394462,-2.647001934664439,3.4988854413768014,67.63582141411418,55.662196223202045,35.5266828892505,3.8334252619966813,3.6403750689464998
2019-02-07 04:30:00,-1.3644161593801662,,1.1655425118336282,-2.151984127771567,3.3339704757230004,60.93140267339626,0.0,35.5266828892505,4.178195904814608,3.9845047039291703
2019-02-07 04:45:00,-1.3764201657435637,,1.108384555734232,-2.059580463379651,3.183103795633958,61.7813713254613,12.677738144590027,22.779978122597353,4.106180008295324,3.912622701507007
2019-02-07 05:00:00,-1.1255268850812516,,1.2674651323716812,-1.6373736943001482,2.9102214057472917,57.724063807100435,0.0,4.225912714863337,4.322527015793853,4.128567470213351
2019-02-07 05:15:00,-1.3307935521145509,,0.9175707485090889,-1.608464765366846,2.534791876583486,61.199906985228566,35.06787913849467,15.915205761028226,4.048638938786797,3.855188614066618
2019-02-07 05:30:00,-1.134293628932559,,0.921782698532625,-1.1279825324655879,2.0518807183150445,58.21568765291264,12.116997382806728,15.728292173767125,4.207030168834769,4.013285358427909
2019-02-07 05:45:00,-1.1160950399065395,,0.6407649453823661,-0.7223919514697474,1.3637134760931935,58.61086164706624,21.856806168935993,23.01389423007912,4.178195904814608,3.9845047039291703
2019-02-07 06:00:00,-1.0723266069690318,,0.5904977895504926,-0.5946483152836635,1.185170700241603,58.61086164706624,25.513171754871138,19.82899176887128,4.178195904814608,3.9845047039291703
2019-02-07 06:15:00,-1.1615928434445366,,0.44018134998140557,-0.6570920988069773,1.098464792892296,60.76271850485748,85.34998833239912,44.23998875206874,4.034263608731692,3.840840011052782
2019-02-07 06:30:00,-1.0241114402361529,,0.420001070112086,-0.3577690136883027,0.7775281479225247,58.47105602564861,10.026120121041075,40.29642673610377,4.134974415710135,3.941363573502965
2019-02-07 06:45:00,-0.8654442074951474,,0.49308463597743657,-0.14553548061874144,0.6375122823199153,55.56919432032473,0.0,31.79203615114672,4.264746607587933,4.070894489061216
