timestamp,ema50_dist_trx_btc_15m,ema200_dist_trx_btc_15m,upper_bb_dist_trx_btc_15m,lower_bb_dist_trx_btc_15m,width_bb_trx_btc_15m,rsi_trx_btc_15m,stoch_rsi_fastk_trx_btc_15m,stoch_rsi_fastd_trx_btc_15m,kijun_dist_trx_btc_15m,tenkan_dist_trx_btc_15m
2019-02-08 21:45:00,0.8772335745411919,1.7062829138428937,1.935546060295379,-2.367394913197063,4.312252179277664,45.86989341104166,100.0,100.0,-4.048582995951422,-5.937921727395423
2019-02-08 22:00:00,1.2368211344390367,2.0986313162666415,1.7803527204152347,-1.6990519074072785,3.4779908104199184,40.99645289756074,54.004434352190586,84.66814478406353,-3.658536585365857,-5.555555555555558
2019-02-08 22:15:00,1.5853254865568767,2.4903319617527897,1.66632648809939,-1.0540815901403877,2.7121057138097613,36.78733623137681,0.0,51.33481145073019,-3.2653061224489854,-5.1700680272108945
2019-02-08 22:30:00,1.1264014399900546,2.053070719476957,0.4740902798006541,-0.9212447513455291,1.398461673098241,43.080779327711994,69.29153290029069,41.098655750827085,-3.658536585365857,-5.555555555555558
2019-02-08 22:45:00,1.3462523676715632,2.307200897711348,0.6665196421606456,-0.489889207378158,1.155388465703599,40.20684007067642,37.649130874239,35.64688792484322,-3.3967391304347894,-5.2989130434782705
2019-02-08 23:00:00,1.4259369184395743,2.422052135799868,0.8034808933744753,-0.3545013015378573,1.155388465703599,38.812649900980354,32.18132965693975,46.37399781048981,-3.2653061224489854,-5.1700680272108945
2019-02-08 23:15:00,1.1055715571235192,2.122774564374663,0.4982215426286851,-0.6203382319096562,1.1192431658879203,43.064882149178636,99.74740093316146,56.525953821446734,-3.5278154681139817,-5.427408412483048
2019-02-08 23:30:00,1.1942003847613236,2.2390255646690616,0.593734598953044,-0.4850389467792149,1.0781875742245364,41.51149953150103,63.23260990207005,65.05378016405707,-3.3967391304347894,-5.2989130434782705
2019-02-08 23:45:00,1.1473689971236434,2.2167467033290533,0.5860848147461795,-0.49097611909408867,1.0765489879899977,41.511499531501045,63.46900811130961,75.4830063155137,-3.3967391304347894,-5.2989130434782705
2019-02-09 00:00:00,1.5001127654887814,2.6088764170714374,1.0100486910903816,-0.10963941414638967,1.1146698100482821,36.88269873824459,0.0,42.233872671126555,-3.001364256480221,-4.911323328785821
2019-02-09 00:15:00,1.1759250419650646,2.3064878080953255,0.7351914157404771,-0.3814499191419074,1.1146698100482821,41.56108062818686,75.67523606090207,46.38141472407056,-3.2653061224489854,-5.1700680272108945
2019-02-09 00:30:00,1.7956202091424123,2.9772946176723325,1.5025113768424525,0.15502286973279045,1.3364127575437215,34.64695836756665,0.0,25.22507868696735,-2.602739726027403,-4.520547945205489
2019-02-09 00:45:00,1.324916001418397,2.5304011260834924,1.0941282618226245,-0.27557437369172266,1.364119608467406,40.990187403874394,91.74308462024139,55.80610689371448,-3.001364256480221,-4.911323328785821
2019-02-09 01:00:00,0.4825548043976946,1.6810536024776113,0.3195392638920769,-1.077320048736552,1.4021720076508557,51.19341720736818,100.0,63.91436154008045,-3.7889039242219313,-5.6833558863328975
2019-02-09 01:15:00,-1.7072883073439904,-0.5994009855881832,-1.155094614521568,-3.8052228457959414,2.717527219862228,68.04992661263718,100.0,97.24769487341378,-5.952380952380953,-7.8042328042328135
2019-02-09 01:30:00,-0.11714073522166579,0.993846079576377,0.5466146952009643,-2.2536039425128718,2.8243240919936334,53.898946247242264,57.63556022455204,85.87852007485066,-4.435483870967749,-6.317204301075274
2019-02-09 01:45:00,0.930560458140417,2.070793283296579,1.6406209075311207,-1.1786643857920387,2.812788363678799,46.89730046446054,21.829896493138566,59.82181890589684,-3.3967391304347894,-5.2989130434782705
2019-02-09 02:00:00,0.6312697901688757,1.7763261432994115,1.3747986077340624,-1.4289991497395294,2.804557800237887,48.69175202022045,8.483351160227395,29.31626929263931,-3.658536585365857,-5.555555555555558
2019-02-09 02:15:00,0.8692449422444293,2.0324654584228385,1.6199443370126465,-1.1851617283170301,2.79902123655455,46.98200684825198,0.4004532732628876,10.23790030887626,-3.3967391304347894,-5.2989130434782705
2019-02-09 02:30:00,0.5725184546762074,1.7384825257347414,1.3233672376860017,-1.4588685926995804,2.784122091965517,48.91381562263988,28.800588043718285,12.5614641590695,-3.658536585365857,-5.555555555555558
2019-02-09 02:45:00,0.41931100209613437,1.5848835706074205,1.1592167823640587,-1.5922343737037714,2.7574212155331375,49.89683193546999,100.0,43.06701377232704,-3.7889039242219313,-5.6833558863328975
2019-02-09 03:00:00,0.5336009006031928,1.7053928378237604,1.2962888918252702,-1.4588905178415712,2.7574212155331375,48.88383710288149,65.24680547623096,64.68246450664974,-3.658536585365857,-5.555555555555558
2019-02-09 03:15:00,0.6437352214226477,1.8250498049000141,1.439538882607727,-1.303853672295685,2.7415326277475494,47.83793422369861,29.364622227248404,64.87047590115976,-3.5278154681139817,-5.427408412483048
2019-02-09 03:30:00,0.6184907029354703,1.8068901053487574,1.4326875120189486,-1.3105708227380775,2.741584368724559,47.83793422369861,0.0,31.537142567826436,-3.5278154681139817,-5.427408412483048
2019-02-09 03:45:00,0.46324339112358004,1.6523340177214685,1.3061115220068364,-1.4280627415190539,2.735842460147931,49.10093960886176,61.34376554707598,30.23612925810811,-3.658536585365857,-5.555555555555558
2019-02-09 04:00:00,0.31446330520337185,1.499707676169959,1.1890974221760553,-1.5273924154101781,2.7210924974262527,50.39443679428878,100.0,53.78125518235864,-3.7889039242219313,-5.6833558863328975
2019-02-09 04:15:00,0.3021314108816675,1.484785211730455,1.2037073011858412,-1.5149386949612542,2.7228832298606815,50.39443679428878,100.0,87.11458851569198,-3.7889039242219313,-5.6833558863328975
2019-02-09 04:30:00,-0.09934780087108575,1.0637781310582684,0.8509639750104991,-1.8886998240671415,2.753953178778843,54.42420952904195,100.0,99.99999999999999,-4.17789757412399,-6.064690026954189
2019-02-09 04:45:00,0.034079877640946776,1.1882245404274183,1.0237874848270323,-1.7255418707919912,2.7590100927866987,52.88207560588701,71.0303263543183,90.3434421181061,-4.048582995951422,-5.937921727395423
2019-02-09 05:00:00,0.2928548456383906,1.4475282754488061,1.296521713340959,-1.3777125117171996,2.675320282006196,49.840312443851374,0.0,57.01010878477276,-3.7889039242219313,-5.6833558863328975
2019-02-09 05:15:00,0.28137034188786547,1.4331250090264147,1.3037178374630587,-1.3307814369218351,2.63485581779731,49.84031244385137,0.0,23.676775451439426,-3.7889039242219313,-5.6833558863328975
2019-02-09 05:30:00,0.5317982666906529,1.6913856561995733,1.5124326424461598,-0.9018491960418262,2.406933669212915,46.723426203043445,0.0,-9.473903143468002e-15,-3.5278154681139817,-5.427408412483048
2019-02-09 05:45:00,0.3800635210425618,1.5381338193530825,1.3482184376145678,-0.9417143725739319,2.2852879160501867,48.45901793546138,28.181369305039212,9.393789768346394,-3.658536585365857,-5.555555555555558
2019-02-09 06:00:00,0.49601875776041915,1.659230367685538,1.4814404037310824,-0.8301513942331029,2.3040886598588033,46.81655557204057,2.987897594009894,10.389755633016359,-3.5278154681139817,-5.427408412483048
2019-02-09 06:15:00,0.3457337105851055,1.5063416212694358,0.5855006279887442,-0.4499992729751878,1.0347988177540774,48.689445314144265,63.07638326226536,31.41521672043815,-3.658536585365857,-5.555555555555558
2019-02-09 06:30:00,0.20171462342271074,1.3553635286548849,0.28953134707219164,-0.492508343012632,0.7828341767323759,50.564273001852335,99.99999999999999,55.35476028542507,-3.7889039242219313,-5.6833558863328975
2019-02-09 06:45:00,0.06370663033279378,1.2062734697291688,0.1677104252770123,-0.5866293441959658,0.7559231219581617,52.43589715841595,100.0,87.69212775408845,-3.9189189189189233,-5.810810810810818
2019-02-09 07:00:00,0.06120833110405677,1.1942707486373383,0.19078616269103676,-0.5826780545829746,0.7749827645830005,52.43589715841593,99.99999999999974,99.9999999999999,-3.9189189189189233,-5.810810810810818
2019-02-09 07:15:00,0.3193425284508722,1.4538979253079898,0.4442666511324411,-0.26811488961484553,0.7117546565646709,48.20287966688219,0.0,66.66666666666657,-3.658536585365857,-5.555555555555558
2019-02-09 07:30:00,0.17639270115523686,1.3035119201460832,0.31330708604744295,-0.3944978844237057,0.7080924234170608,50.36063531571925,50.97440899199394,50.32480299733121,-3.7889039242219313,-5.6833558863328975
2019-02-09 07:45:00,0.039410601524458855,1.1550071701533104,0.19242545826929636,-0.5302632961071918,0.7239115779879624,52.49195449753458,100.0,50.3248029973313,-3.9189189189189233,-5.810810810810818
2019-02-09 08:00:00,0.16792773518206072,1.279033492057824,0.33197562003730585,-0.38610281895482546,0.7182728294737093,50.1720566270167,45.91146197920241,65.62862365706543,-3.7889039242219313,-5.6833558863328975
2019-02-09 08:15:00,-0.09841414043879615,0.9956690526820466,0.09221073856444661,-0.6320218046913517,0.7261925772023592,54.50291857063985,100.0,81.9704873264008,-4.048582995951422,-5.937921727395423
