timestamp,ema50_dist_eth_usd_30m,ema200_dist_eth_usd_30m,lower_bb_dist_eth_usd_30m,width_bb_eth_usd_30m,rsi_eth_usd_30m,stoch_rsi_fastk_eth_usd_30m,stoch_rsi_fastd_eth_usd_30m,kijun_dist_eth_usd_30m,tenkan_dist_eth_usd_30m
2019-01-31 18:00:00,,0.022932114636360357,-0.010144695814785831,0.03286667051060142,0.39175771979514046,0.9000587501155867,0.7813636485352008,0.0009235315847802017,0.007111193202807398
2019-01-31 18:30:00,,0.01815314248396538,-0.0067288257720780065,0.024740645769579152,0.3825267529318504,0.49174818856889646,0.7014916199694854,0.0018258097905525794,0.008019049249490262
2019-01-31 19:00:00,,0.0170705123183168,-0.004637685293040539,0.02157408418291996,0.3660962719355678,0.0758121422134982,0.4892063602993273,0.003425608739931363,0.009628738079807242
2019-01-31 19:30:00,,0.0175343007502049,-0.002483543075741723,0.019868327137375786,0.34309308725658716,0.0,0.1891867769274651,0.0057535263548624815,0.011971046770601346
2019-01-31 20:00:00,,0.00879189880100717,-0.008599551824047369,0.017389778189422205,0.4527118927082263,1.0,0.3586040474044996,-0.0011059907834102267,0.005069124423963123
2019-01-31 20:30:00,,0.010256313906447545,-0.006454781124554665,0.0166793914043994,0.4278988574939824,0.7736425323008034,0.5912141774336014,0.0010971947664526471,0.007285929962000948
2019-01-31 21:00:00,,0.006660644579455255,-0.009818231958630852,0.016504934424402436,0.475695090986962,1.0,0.9245475107669346,-0.0023013900395839615,0.003866335266500931
2019-01-31 21:30:00,,0.004561375314666938,-0.01181860188173911,0.016439630257133554,0.5025815976729697,1.0,0.9245475107669346,-0.00433207882473341,0.0018230928599634044
2019-01-31 22:00:00,,0.008852993001711829,-0.0068347107378381455,0.015671888592156583,0.4428075221223602,0.19962664188066942,0.73320888062689,0.0006462930477333373,0.006832240790324073
2019-01-31 22:30:00,0.013406505149391235,0.007149037836501115,-0.007964233778956165,0.015119434266190312,0.4594281108823809,0.4221759045374386,0.5406008488060362,-0.0005533013648100216,0.005625230542235293
2019-01-31 23:00:00,0.009576828613194754,0.003493535575800566,-0.011231219225606659,0.014781943803848807,0.5046245368695076,1.0,0.5406008488060362,-0.003944717218347882,0.0022128491173571962
2019-01-31 23:30:00,0.007947911880393121,0.001988555257570468,-0.01240147967243832,0.014465348218827508,0.521066710359521,1.0,0.8073919681791465,-0.0052317576870124505,0.0009178522257915489
2019-02-01 00:00:00,0.013178744860759872,0.007103022696898886,-0.006664437955828273,0.013764442215564674,0.45019600566032447,0.09441042904219524,0.698136809680732,0.00046155266315883736,0.006646358349487569
2019-02-01 00:30:00,0.011226302253851905,0.004711253460995879,-0.007748290192490348,0.012478492473484065,0.4702213881809561,0.28256220402530713,0.45899087768916763,-0.0010139183334869628,0.005161766061388073
2019-02-01 01:00:00,0.014742473082450802,0.008727771170109255,-0.00395672179481843,0.012654305806022389,0.42443831998260323,0.0,0.12565754435583434,0.003054141601110505,0.00925497454881996
2019-02-01 01:30:00,0.01497709511354639,0.009312118158053106,-0.002610451939081382,0.011882752975033863,0.4155263121276506,0.0,0.09418740134176927,0.0038903297517598467,0.010096331974805528
2019-02-01 02:00:00,0.027201729713990597,0.025194034142045796,0.006642601415388416,0.018260752269158565,0.30739932665375697,0.0,2.2500519965736503e-16,0.017079579579579507,0.02336711711711703
2019-02-01 02:30:00,0.0314425148502393,0.033261807196727444,0.007095274461921042,0.025648973868373125,0.2759183853922783,0.0,2.2500519965736503e-16,0.0225492971035004,0.02887064817435614
2019-02-01 03:00:00,0.027133591396278023,0.03116975231238972,0.0011613903230522915,0.02953097687655739,0.3193769349190644,0.2926108851761985,0.09753696172539972,0.019375470278404805,0.025677200902934683
2019-02-01 03:30:00,0.025512927836457644,0.031246723998542336,-0.0016692932314791298,0.032436325642014104,0.3272826710685141,0.36791811809939085,0.22017633442519668,0.018800526414739505,0.025098702763677316
2019-02-01 04:00:00,0.023136912399577936,0.029907710269549748,-0.004807593235651275,0.03428502444219648,0.3475130419541004,1.0,0.55350966775853,0.0173782454947915,0.02366762937079736
2019-02-01 04:30:00,0.020559608445058775,0.028030060537713952,-0.007750134317114465,0.035421026948244345,0.3722932515184968,1.0,0.7893060393664639,0.015649892231281104,0.02192859150969917
2019-02-01 05:00:00,0.021871340110163118,0.030282392857784668,-0.007075490838624798,0.036929375497015415,0.3539276577507657,0.6529313650691989,0.8843104550230665,0.017843726521412417,0.024135987978963103
2019-02-01 05:30:00,0.021105854074990882,0.030453350291812065,-0.008268031169053058,0.038296570640383026,0.3531120352892485,0.5738509470998018,0.7422607707230005,0.017939325631633363,0.02423217807833189
2019-02-01 06:00:00,0.01862237185678839,0.02789693059162235,-0.010859228510045837,0.0384287899642848,0.38077387952646197,1.0,0.7422607707230005,0.01622128457571481,0.02250351617440227
2019-02-01 06:30:00,0.017250147346877576,0.026541667163660243,-0.012271152817706521,0.038537842563782364,0.3916682653407917,1.0,0.857950315699934,0.015554722638680518,0.02183283358320831
2019-02-01 07:00:00,0.01582782189663723,0.024433686798568166,-0.013412369909461486,0.037638643002128526,0.4047986868577433,1.0,1.0,0.014779724561030383,0.02105304450433998
2019-02-01 07:30:00,0.014034283043184548,0.021301645918791356,-0.014493974919070673,0.0356741917575288,0.4258400291762194,1.0,1.0,0.013560273075843954,0.01982605442813057
2019-02-01 08:00:00,0.017509442735961223,0.02439425896728875,-0.01100385367101564,0.035162691294434306,0.37672853720051125,0.0,0.6666666666666667,0.01774814536576197,0.024039815945159138
2019-02-01 08:30:00,0.019954087776393514,0.02625166402640655,-0.008569664403230925,0.03451617096860728,0.34373898924953233,0.0,0.33333333333333337,0.02100800753650489,0.027319830428638614
2019-02-01 09:00:00,0.01439443886050329,0.01864272930857669,-0.012802079650752085,0.03135324729279255,0.42646080483460636,1.0,0.33333333333333337,0.016030749039092518,0.022311802756163734
2019-02-01 09:30:00,0.0049574756371402184,0.006680509966091597,-0.02030780119693143,0.02717346149982717,0.5432985700547207,1.0,0.6666666666666667,0.00678123548536913,0.013005109150023175
2019-02-01 10:00:00,0.002814833040216458,0.003710962361338943,-0.021774881486241293,0.0257181289482628,0.5645167652012965,1.0,1.0,0.00474980414422177,0.010961119597041602
2019-02-01 10:30:00,0.006899748332305444,0.005866973305528322,-0.01631588319379562,0.022299358493054068,0.5097200005378891,0.7518012651989961,0.9172670883996653,0.009124767225325847,0.015363128491620026
2019-02-01 11:00:00,0.007169926525131931,0.0050814401567427225,-0.015079697302260775,0.02026243196157629,0.5029741160659258,0.5542195427715875,0.7686736026568611,0.009688839202533828,0.01593068753493565
2019-02-01 11:30:00,0.0036652472196929686,0.0011379379775229292,-0.01800783540631934,0.019308640778554157,0.5420052917740488,0.6342134480150354,0.6467447519952064,0.006325370840228439,0.01254642637134995
2019-02-01 12:00:00,-0.008950871571143049,-0.0069259355251911625,-0.03325678269495269,0.02687071638213993,0.6563314895433227,1.0,0.7294776635955411,-0.006690495829896448,-0.0005499037668408313
